timer_name,rank,measurement_id,duration_seconds
NativeNUFFT::init,0,0,0.011132061
NativeNUFFT::init,0,1,0.010834725
NativeNUFFT1,0,0,0.214858504
NativeNUFFT1,0,1,0.119721314
NativeNUFFT1,0,2,0.119376459
NativeNUFFT1,0,3,0.120485422
NativeNUFFT1,0,4,0.120937411
NativeNUFFT1,0,5,0.121004961
NativeNUFFT1,0,6,0.120921091
NativeNUFFT1,0,7,0.120415312
NativeNUFFT1,0,8,0.12035333
NativeNUFFT1,0,9,0.120344625
NativeNUFFT1,0,10,0.120969889
NativeNUFFT1,0,11,0.121053887
NativeNUFFT1,0,12,0.121412022
NativeNUFFT1,0,13,0.120921475
NativeNUFFT1,0,14,0.12139871
NativeNUFFT1,0,15,0.120941123
NativeNUFFT1,0,16,0.120660905
NativeNUFFT1,0,17,0.120295027
NativeNUFFT1,0,18,0.120326002
NativeNUFFT1,0,19,0.120529197
NativeNUFFT1,0,20,0.120385041
NativeNUFFT1,0,21,0.120469934
NativeNUFFT1,0,22,0.120335026
NativeNUFFT1,0,23,0.12073524
NativeNUFFT1,0,24,0.120955522
scatterTimerNUFFT1,0,0,0.122212001
scatterTimerNUFFT1,0,1,0.113717887
scatterTimerNUFFT1,0,2,0.113450694
scatterTimerNUFFT1,0,3,0.114602248
scatterTimerNUFFT1,0,4,0.115026557
scatterTimerNUFFT1,0,5,0.115049757
scatterTimerNUFFT1,0,6,0.114985437
scatterTimerNUFFT1,0,7,0.114486123
scatterTimerNUFFT1,0,8,0.11445454
scatterTimerNUFFT1,0,9,0.114470764
scatterTimerNUFFT1,0,10,0.115086332
scatterTimerNUFFT1,0,11,0.115153913
scatterTimerNUFFT1,0,12,0.115513232
scatterTimerNUFFT1,0,13,0.115057916
scatterTimerNUFFT1,0,14,0.115499472
scatterTimerNUFFT1,0,15,0.115070268
scatterTimerNUFFT1,0,16,0.114772869
scatterTimerNUFFT1,0,17,0.114417229
scatterTimerNUFFT1,0,18,0.114442283
scatterTimerNUFFT1,0,19,0.114630056
scatterTimerNUFFT1,0,20,0.114487243
scatterTimerNUFFT1,0,21,0.114590248
scatterTimerNUFFT1,0,22,0.114471564
scatterTimerNUFFT1,0,23,0.114873921
scatterTimerNUFFT1,0,24,0.115125658
scatterKernel,0,0,0.120810981
scatterKernel,0,1,0.112348099
scatterKernel,0,2,0.112079978
scatterKernel,0,3,0.113234156
scatterKernel,0,4,0.113658498
scatterKernel,0,5,0.113682304
scatterKernel,0,6,0.113618338
scatterKernel,0,7,0.113114064
scatterKernel,0,8,0.113087408
scatterKernel,0,9,0.113101711
scatterKernel,0,10,0.113720192
scatterKernel,0,11,0.113785213
scatterKernel,0,12,0.114144084
scatterKernel,0,13,0.113689504
scatterKernel,0,14,0.114132597
scatterKernel,0,15,0.113699263
scatterKernel,0,16,0.113404552
scatterKernel,0,17,0.113048177
scatterKernel,0,18,0.113073776
scatterKernel,0,19,0.113261292
scatterKernel,0,20,0.113118383
scatterKernel,0,21,0.113221324
scatterKernel,0,22,0.113101456
scatterKernel,0,23,0.113504901
scatterKernel,0,24,0.113758463
scatterKernelSort,0,0,0.04575413
scatterKernelSort,0,1,0.038174265
scatterKernelSort,0,2,0.037909535
scatterKernelSort,0,3,0.038696299
scatterKernelSort,0,4,0.038260535
scatterKernelSort,0,5,0.038241847
scatterKernelSort,0,6,0.038232727
scatterKernelSort,0,7,0.038098363
scatterKernelSort,0,8,0.038071388
scatterKernelSort,0,9,0.038091451
scatterKernelSort,0,10,0.038295958
scatterKernelSort,0,11,0.038388947
scatterKernelSort,0,12,0.03869214
scatterKernelSort,0,13,0.038296054
scatterKernelSort,0,14,0.038693995
