timer_name,rank,measurement_id,duration_seconds
NativeNUFFT::init,0,0,0.012460656
NativeNUFFT::init,0,1,0.012274101
NativeNUFFT1,0,0,0.32247298
NativeNUFFT1,0,1,0.304394299
NativeNUFFT1,0,2,0.304389338
NativeNUFFT1,0,3,0.303793515
NativeNUFFT1,0,4,0.30442649
NativeNUFFT1,0,5,0.304743761
NativeNUFFT1,0,6,0.304612661
NativeNUFFT1,0,7,0.304351868
NativeNUFFT1,0,8,0.304404954
NativeNUFFT1,0,9,0.304253758
NativeNUFFT1,0,10,0.304421658
NativeNUFFT1,0,11,0.304458072
NativeNUFFT1,0,12,0.304640597
NativeNUFFT1,0,13,0.304330685
NativeNUFFT1,0,14,0.303716013
NativeNUFFT1,0,15,0.304495736
NativeNUFFT1,0,16,0.304390426
NativeNUFFT1,0,17,0.304204128
NativeNUFFT1,0,18,0.30412301
NativeNUFFT1,0,19,0.303585361
NativeNUFFT1,0,20,0.304417211
NativeNUFFT1,0,21,0.304743345
NativeNUFFT1,0,22,0.304497848
NativeNUFFT1,0,23,0.304107747
NativeNUFFT1,0,24,0.304239295
scatterTimerNUFFT1,0,0,0.305842516
scatterTimerNUFFT1,0,1,0.293241383
scatterTimerNUFFT1,0,2,0.293333541
scatterTimerNUFFT1,0,3,0.292735125
scatterTimerNUFFT1,0,4,0.293413057
scatterTimerNUFFT1,0,5,0.293647004
scatterTimerNUFFT1,0,6,0.293523007
scatterTimerNUFFT1,0,7,0.293313413
scatterTimerNUFFT1,0,8,0.293383363
scatterTimerNUFFT1,0,9,0.293231112
scatterTimerNUFFT1,0,10,0.293394978
scatterTimerNUFFT1,0,11,0.293423363
scatterTimerNUFFT1,0,12,0.293628349
scatterTimerNUFFT1,0,13,0.293285606
scatterTimerNUFFT1,0,14,0.292676022
scatterTimerNUFFT1,0,15,0.29349072
scatterTimerNUFFT1,0,16,0.293368003
scatterTimerNUFFT1,0,17,0.293175977
scatterTimerNUFFT1,0,18,0.293089675
scatterTimerNUFFT1,0,19,0.29252889
scatterTimerNUFFT1,0,20,0.293437442
scatterTimerNUFFT1,0,21,0.293752793
scatterTimerNUFFT1,0,22,0.293462721
scatterTimerNUFFT1,0,23,0.293120331
scatterTimerNUFFT1,0,24,0.293205192
scatterKernel,0,0,0.304422682
scatterKernel,0,1,0.291856588
scatterKernel,0,2,0.291949866
scatterKernel,0,3,0.291354458
scatterKernel,0,4,0.292033095
scatterKernel,0,5,0.292264257
scatterKernel,0,6,0.2921417
scatterKernel,0,7,0.291930218
scatterKernel,0,8,0.292000328
scatterKernel,0,9,0.291848237
scatterKernel,0,10,0.292011433
scatterKernel,0,11,0.292041672
scatterKernel,0,12,0.29224525
scatterKernel,0,13,0.291902219
scatterKernel,0,14,0.291292699
scatterKernel,0,15,0.292105317
scatterKernel,0,16,0.291984073
scatterKernel,0,17,0.29179483
scatterKernel,0,18,0.291707376
scatterKernel,0,19,0.291146303
scatterKernel,0,20,0.292053479
scatterKernel,0,21,0.292368415
scatterKernel,0,22,0.29207863
scatterKernel,0,23,0.291738192
scatterKernel,0,24,0.291822733
scatterKernelSort,0,0,0.063388596
scatterKernelSort,0,1,0.049422796
scatterKernelSort,0,2,0.049488235
scatterKernelSort,0,3,0.049036151
scatterKernelSort,0,4,0.049628903
scatterKernelSort,0,5,0.049848546
scatterKernelSort,0,6,0.049725446
scatterKernelSort,0,7,0.049508427
scatterKernelSort,0,8,0.049634664
scatterKernelSort,0,9,0.049474219
scatterKernelSort,0,10,0.04961268
scatterKernelSort,0,11,0.04967783
scatterKernelSort,0,12,0.049323376
scatterKernelSort,0,13,0.049548106
scatterKernelSort,0,14,0.048899644
scatterKernelSort,0,15,0.049588329
scatterKernelSort,0,16,0.049620264
scatterKernelSort,0,17,0.049381742
scatterKernelSort,0,18,0.049365358
scatterKernelSort,0,19,0.048780702
scatterKernelSort,0,20,0.049679174
scatterKernelSort,0,21,0.049905825
scatterKernelSort,0,22,0.04952513
scatterKernelSort,0,23,0.049407118
scatterKernelSort,0,24,0.049462635
binSort,0,0,0.049691781
binSort,0,1,0.049415884
binSort,0,2,0.049481035
binSort,0,3,0.049028343
binSort,0,4,0.049621031
binSort,0,5,0.049840674
binSort,0,6,0.049718374
binSort,0,7,0.049502123
binSort,0,8,0.049627081
binSort,0,9,0.049467915
binSort,0,10,0.049606056
binSort,0,11,0.049670726
binSort,0,12,0.049316304
binSort,0,13,0.049540266
binSort,0,14,0.04889238
binSort,0,15,0.049581258
binSort,0,16,0.049612808
binSort,0,17,0.049373998
binSort,0,18,0.04935835
binSort,0,19,0.048772894
binSort,0,20,0.049672934
binSort,0,21,0.049898817
binSort,0,22,0.049518155
binSort,0,23,0.04939963
binSort,0,24,0.049454859
binZero,0,0,0.000460244
binZero,0,1,0.000441684
binZero,0,2,0.000443476
binZero,0,3,0.000441108
binZero,0,4,0.000437876
binZero,0,5,0.000440308
binZero,0,6,0.000440404
binZero,0,7,0.000440788
binZero,0,8,0.000438101
binZero,0,9,0.000439604
binZero,0,10,0.000437396
binZero,0,11,0.000436404
binZero,0,12,0.000439444
binZero,0,13,0.000439764
binZero,0,14,0.000438324
binZero,0,15,0.000438325
binZero,0,16,0.0004389
binZero,0,17,0.000437876
binZero,0,18,0.000437748
binZero,0,19,0.000438548
binZero,0,20,0.000440756
binZero,0,21,0.000437364
binZero,0,22,0.000439285
binZero,0,23,0.000435796
binZero,0,24,0.000440212
binCount,0,0,0.00215287
binCount,0,1,0.002114055
binCount,0,2,0.002112103
binCount,0,3,0.002118215
binCount,0,4,0.002109895
binCount,0,5,0.002110855
binCount,0,6,0.002110632
binCount,0,7,0.002111431
binCount,0,8,0.002111431
binCount,0,9,0.002113607
binCount,0,10,0.002110888
binCount,0,11,0.002112423
binCount,0,12,0.002114567
binCount,0,13,0.002109895
binCount,0,14,0.002110535
binCount,0,15,0.002109799
binCount,0,16,0.002111431
binCount,0,17,0.002110503
binCount,0,18,0.002112679
binCount,0,19,0.002110599
binCount,0,20,0.002109671
binCount,0,21,0.002113575
binCount,0,22,0.002110791
binCount,0,23,0.002112807
binCount,0,24,0.002108615
binScan,0,0,0.029840444
binScan,0,1,0.029652833
binScan,0,2,0.029741983
binScan,0,3,0.029288203
binScan,0,4,0.029892507
binScan,0,5,0.030098678
binScan,0,6,0.02998345
binScan,0,7,0.029764638
binScan,0,8,0.02988665
binScan,0,9,0.029727871
binScan,0,10,0.029879515
binScan,0,11,0.029929754
binScan,0,12,0.02957706
binScan,0,13,0.029801374
binScan,0,14,0.029159343
binScan,0,15,0.029829692
binScan,0,16,0.02986374
binScan,0,17,0.02962157
binScan,0,18,0.029619042
binScan,0,19,0.02904373
binScan,0,20,0.029926203
binScan,0,21,0.030164469
binScan,0,22,0.029777854
binScan,0,23,0.029670465
binScan,0,24,0.029716575
