timer_name,rank,measurement_id,duration_seconds
TwiddleAdd,0,7,0.001438393
TwiddleAdd,0,8,0.001249343
TwiddleAdd,0,9,0.00144297
TwiddleAdd,0,10,0.001239966
TwiddleAdd,0,11,0.001435961
TwiddleAdd,0,12,0.001238207
TwiddleAdd,0,13,0.001431034
TwiddleAdd,0,14,0.001245087
TwiddleAdd,0,15,0.001439449
TwiddleAdd,0,16,0.001240126
TwiddleAdd,0,17,0.001439449
TwiddleAdd,0,18,0.00124099
TwiddleAdd,0,19,0.001437594
TwiddleAdd,0,20,0.001239934
TwiddleAdd,0,21,0.001439865
TwiddleAdd,0,22,0.001243615
TwiddleAdd,0,23,0.001445881
TwiddleAdd,0,24,0.001233822
TwiddleAdd,0,25,0.001433145
TwiddleAdd,0,26,0.001238111
TwiddleAdd,0,27,0.001435225
TwiddleAdd,0,28,0.001245726
TwiddleAdd,0,29,0.001442265
TwiddleAdd,0,30,0.001241471
TwiddleAdd,0,31,0.00143561
TwiddleAdd,0,32,0.00123811
TwiddleAdd,0,33,0.001431257
TwiddleAdd,0,34,0.001240287
TwiddleAdd,0,35,0.001440249
TwiddleAdd,0,36,0.001234047
TwiddleAdd,0,37,0.001425626
TwiddleAdd,0,38,0.00124131
TwiddleAdd,0,39,0.001434521
TwiddleAdd,0,40,0.001239295
TwiddleAdd,0,41,0.001439609
TwiddleAdd,0,42,0.001239711
TwiddleAdd,0,43,0.001430042
TwiddleAdd,0,44,0.001240159
TwiddleAdd,0,45,0.001439001
TwiddleAdd,0,46,0.001243518
TwiddleAdd,0,47,0.00143849
TwiddleAdd,0,48,0.00124163
TwiddleAdd,0,49,0.001440249
prunedFFT,0,0,0.015908788
prunedFFT,0,1,0.010458662
prunedFFT,0,2,0.010492261
prunedFFT,0,3,0.010512805
prunedFFT,0,4,0.010503205
prunedFFT,0,5,0.010437383
prunedFFT,0,6,0.01043607
prunedFFT,0,7,0.010392104
prunedFFT,0,8,0.010433959
prunedFFT,0,9,0.010454822
prunedFFT,0,10,0.010444423
prunedFFT,0,11,0.010443111
prunedFFT,0,12,0.010426119
prunedFFT,0,13,0.010417095
prunedFFT,0,14,0.01046583
prunedFFT,0,15,0.010459591
prunedFFT,0,16,0.010438151
prunedFFT,0,17,0.010400104
prunedFFT,0,18,0.01034433
prunedFFT,0,19,0.010431943
prunedFFT,0,20,0.010387592
prunedFFT,0,21,0.010438535
prunedFFT,0,22,0.010437415
prunedFFT,0,23,0.010449063
prunedFFT,0,24,0.010401928
subFFTs,0,0,0.006728811
subFFTs,0,1,0.003843705
subFFTs,0,2,0.003886487
subFFTs,0,3,0.00379769
subFFTs,0,4,0.003881784
subFFTs,0,5,0.003811737
subFFTs,0,6,0.003883544
subFFTs,0,7,0.003823353
subFFTs,0,8,0.003867032
subFFTs,0,9,0.003827097
subFFTs,0,10,0.003846585
subFFTs,0,11,0.00379945
subFFTs,0,12,0.003848728
subFFTs,0,13,0.003802649
subFFTs,0,14,0.003825241
subFFTs,0,15,0.003765018
subFFTs,0,16,0.003827225
subFFTs,0,17,0.003812634
subFFTs,0,18,0.003852184
subFFTs,0,19,0.003809434
subFFTs,0,20,0.003820729
subFFTs,0,21,0.003828697
subFFTs,0,22,0.003870392
subFFTs,0,23,0.003766043
subFFTs,0,24,0.003852664
subFFTs,0,25,0.003795834
subFFTs,0,26,0.003842168
subFFTs,0,27,0.00378473
subFFTs,0,28,0.003831705
subFFTs,0,29,0.003826521
subFFTs,0,30,0.003872728
subFFTs,0,31,0.00379561
subFFTs,0,32,0.003845721
subFFTs,0,33,0.003805306
subFFTs,0,34,0.003821817
subFFTs,0,35,0.003780538
subFFTs,0,36,0.00377609
subFFTs,0,37,0.00379289
subFFTs,0,38,0.003831225
subFFTs,0,39,0.003813402
subFFTs,0,40,0.003822233
subFFTs,0,41,0.003769498
subFFTs,0,42,0.003868568
subFFTs,0,43,0.003784154
subFFTs,0,44,0.003829338
subFFTs,0,45,0.003810105
subFFTs,0,46,0.003849369
subFFTs,0,47,0.003802266
subFFTs,0,48,0.003805146
subFFTs,0,49,0.003801338
deconvolutionNUFFT1,0,0,0.000282744
deconvolutionNUFFT1,0,1,0.00025017
deconvolutionNUFFT1,0,2,0.000248729
deconvolutionNUFFT1,0,3,0.000248985
deconvolutionNUFFT1,0,4,0.000249626
deconvolutionNUFFT1,0,5,0.000248857
deconvolutionNUFFT1,0,6,0.000249754
deconvolutionNUFFT1,0,7,0.000248345
deconvolutionNUFFT1,0,8,0.000248505
deconvolutionNUFFT1,0,9,0.000247802
deconvolutionNUFFT1,0,10,0.000247161
deconvolutionNUFFT1,0,11,0.000248377
deconvolutionNUFFT1,0,12,0.000247289
deconvolutionNUFFT1,0,13,0.000247353
deconvolutionNUFFT1,0,14,0.000249721
deconvolutionNUFFT1,0,15,0.000248441
deconvolutionNUFFT1,0,16,0.000252633
deconvolutionNUFFT1,0,17,0.000244921
deconvolutionNUFFT1,0,18,0.000249402
deconvolutionNUFFT1,0,19,0.000249178
deconvolutionNUFFT1,0,20,0.000245881
deconvolutionNUFFT1,0,21,0.000243481
deconvolutionNUFFT1,0,22,0.000248409
deconvolutionNUFFT1,0,23,0.000245562
deconvolutionNUFFT1,0,24,0.000248857
NativeNUFFT2,0,0,0.059192326
NativeNUFFT2,0,1,0.048005556
NativeNUFFT2,0,2,0.048040755
NativeNUFFT2,0,3,0.048059762
