time, rank, imbalance percentage
0.00000e+00 0 0.00000e+00
4.90874e-02 0 0.00000e+00
9.81748e-02 0 0.00000e+00
1.47262e-01 0 0.00000e+00
1.96350e-01 0 0.00000e+00
2.45437e-01 0 0.00000e+00
time, rank, imbalance percentage
0.00000e+00 0 0.00000e+00
4.90874e-02 0 0.00000e+00
9.81748e-02 0 0.00000e+00
1.47262e-01 0 0.00000e+00
1.96350e-01 0 0.00000e+00
2.45437e-01 0 0.00000e+00
2.94524e-01 0 0.00000e+00
3.43612e-01 0 0.00000e+00
3.92699e-01 0 0.00000e+00
4.41786e-01 0 0.00000e+00
4.90874e-01 0 0.00000e+00
5.39961e-01 0 0.00000e+00
5.89049e-01 0 0.00000e+00
6.38136e-01 0 0.00000e+00
6.87223e-01 0 0.00000e+00
7.36311e-01 0 0.00000e+00
7.85398e-01 0 0.00000e+00
8.34486e-01 0 0.00000e+00
8.83573e-01 0 0.00000e+00
9.32660e-01 0 0.00000e+00
9.81748e-01 0 0.00000e+00
1.03084e+00 0 0.00000e+00
1.07992e+00 0 0.00000e+00
1.12901e+00 0 0.00000e+00
1.17810e+00 0 0.00000e+00
1.22718e+00 0 0.00000e+00
1.27627e+00 0 0.00000e+00
1.32536e+00 0 0.00000e+00
1.37445e+00 0 0.00000e+00
1.42353e+00 0 0.00000e+00
1.47262e+00 0 0.00000e+00
1.52171e+00 0 0.00000e+00
1.57080e+00 0 0.00000e+00
1.61988e+00 0 0.00000e+00
1.66897e+00 0 0.00000e+00
1.71806e+00 0 0.00000e+00
1.76715e+00 0 0.00000e+00
1.81623e+00 0 0.00000e+00
1.86532e+00 0 0.00000e+00
1.91441e+00 0 0.00000e+00
1.96350e+00 0 0.00000e+00
2.01258e+00 0 0.00000e+00
2.06167e+00 0 0.00000e+00
2.11076e+00 0 0.00000e+00
2.15984e+00 0 0.00000e+00
2.20893e+00 0 0.00000e+00
2.25802e+00 0 0.00000e+00
2.30711e+00 0 0.00000e+00
2.35619e+00 0 0.00000e+00
2.40528e+00 0 0.00000e+00
2.45437e+00 0 0.00000e+00
2.50346e+00 0 0.00000e+00
2.55254e+00 0 0.00000e+00
2.60163e+00 0 0.00000e+00
2.65072e+00 0 0.00000e+00
2.69981e+00 0 0.00000e+00
2.74889e+00 0 0.00000e+00
2.79798e+00 0 0.00000e+00
2.84707e+00 0 0.00000e+00
2.89616e+00 0 0.00000e+00
2.94524e+00 0 0.00000e+00
2.99433e+00 0 0.00000e+00
3.04342e+00 0 0.00000e+00
3.09251e+00 0 0.00000e+00
3.14159e+00 0 0.00000e+00
3.19068e+00 0 0.00000e+00
3.23977e+00 0 0.00000e+00
3.28885e+00 0 0.00000e+00
3.33794e+00 0 0.00000e+00
3.38703e+00 0 0.00000e+00
3.43612e+00 0 0.00000e+00
3.48520e+00 0 0.00000e+00
3.53429e+00 0 0.00000e+00
3.58338e+00 0 0.00000e+00
3.63247e+00 0 0.00000e+00
3.68155e+00 0 0.00000e+00
3.73064e+00 0 0.00000e+00
3.77973e+00 0 0.00000e+00
3.82882e+00 0 0.00000e+00
3.87790e+00 0 0.00000e+00
3.92699e+00 0 0.00000e+00
3.97608e+00 0 0.00000e+00
4.02517e+00 0 0.00000e+00
4.07425e+00 0 0.00000e+00
4.12334e+00 0 0.00000e+00
4.17243e+00 0 0.00000e+00
4.22152e+00 0 0.00000e+00
4.27060e+00 0 0.00000e+00
4.31969e+00 0 0.00000e+00
4.36878e+00 0 0.00000e+00
4.41786e+00 0 0.00000e+00
4.46695e+00 0 0.00000e+00
4.51604e+00 0 0.00000e+00
4.56513e+00 0 0.00000e+00
4.61421e+00 0 0.00000e+00
4.66330e+00 0 0.00000e+00
4.71239e+00 0 0.00000e+00
4.76148e+00 0 0.00000e+00
4.81056e+00 0 0.00000e+00
4.85965e+00 0 0.00000e+00
4.90874e+00 0 0.00000e+00
time, rank, imbalance percentage
0.00000e+00 0 0.00000e+00
4.90874e-02 0 0.00000e+00
time, rank, imbalance percentage
0.00000e+00 0 0.00000e+00
time, rank, imbalance percentage
0.00000e+00 0 0.00000e+00
time, rank, imbalance percentage
0.00000e+00 0 0.00000e+00
5.00000e-02 0 0.00000e+00
1.00000e-01 0 0.00000e+00
1.50000e-01 0 0.00000e+00
2.00000e-01 0 0.00000e+00
2.50000e-01 0 0.00000e+00
3.00000e-01 0 0.00000e+00
3.50000e-01 0 0.00000e+00
4.00000e-01 0 0.00000e+00
4.50000e-01 0 0.00000e+00
5.00000e-01 0 0.00000e+00
5.50000e-01 0 0.00000e+00
time, rank, imbalance percentage
0.00000e+00 0 0.00000e+00
time, rank, imbalance percentage
0.00000e+00 0 0.00000e+00
5.00000e-02 0 0.00000e+00
1.00000e-01 0 0.00000e+00
1.50000e-01 0 0.00000e+00
2.00000e-01 0 0.00000e+00
2.50000e-01 0 0.00000e+00
3.00000e-01 0 0.00000e+00
3.50000e-01 0 0.00000e+00
4.00000e-01 0 0.00000e+00
4.50000e-01 0 0.00000e+00
time, rank, imbalance percentage
0.00000e+00 0 0.00000e+00
5.00000e-02 0 0.00000e+00
time, rank, imbalance percentage
0.00000e+00 0 0.00000e+00
time, rank, imbalance percentage
0.00000e+00 0 0.00000e+00
5.00000e-02 0 0.00000e+00
time, rank, imbalance percentage
0.00000e+00 0 0.00000e+00
5.00000e-02 0 0.00000e+00
1.00000e-01 0 0.00000e+00
1.50000e-01 0 0.00000e+00
2.00000e-01 0 0.00000e+00
2.50000e-01 0 0.00000e+00
3.00000e-01 0 0.00000e+00
3.50000e-01 0 0.00000e+00
4.00000e-01 0 0.00000e+00
4.50000e-01 0 0.00000e+00
5.00000e-01 0 0.00000e+00
5.50000e-01 0 0.00000e+00
6.00000e-01 0 0.00000e+00
6.50000e-01 0 0.00000e+00
7.00000e-01 0 0.00000e+00
7.50000e-01 0 0.00000e+00
8.00000e-01 0 0.00000e+00
8.50000e-01 0 0.00000e+00
9.00000e-01 0 0.00000e+00
9.50000e-01 0 0.00000e+00
1.00000e+00 0 0.00000e+00
1.05000e+00 0 0.00000e+00
1.10000e+00 0 0.00000e+00
1.15000e+00 0 0.00000e+00
1.20000e+00 0 0.00000e+00
1.25000e+00 0 0.00000e+00
1.30000e+00 0 0.00000e+00
1.35000e+00 0 0.00000e+00
1.40000e+00 0 0.00000e+00
1.45000e+00 0 0.00000e+00
1.50000e+00 0 0.00000e+00
1.55000e+00 0 0.00000e+00
1.60000e+00 0 0.00000e+00
1.65000e+00 0 0.00000e+00
1.70000e+00 0 0.00000e+00
1.75000e+00 0 0.00000e+00
1.80000e+00 0 0.00000e+00
1.85000e+00 0 0.00000e+00
1.90000e+00 0 0.00000e+00
1.95000e+00 0 0.00000e+00
2.00000e+00 0 0.00000e+00
2.05000e+00 0 0.00000e+00
2.10000e+00 0 0.00000e+00
2.15000e+00 0 0.00000e+00
2.20000e+00 0 0.00000e+00
2.25000e+00 0 0.00000e+00
2.30000e+00 0 0.00000e+00
2.35000e+00 0 0.00000e+00
2.40000e+00 0 0.00000e+00
2.45000e+00 0 0.00000e+00
2.50000e+00 0 0.00000e+00
2.55000e+00 0 0.00000e+00
2.60000e+00 0 0.00000e+00
2.65000e+00 0 0.00000e+00
2.70000e+00 0 0.00000e+00
2.75000e+00 0 0.00000e+00
2.80000e+00 0 0.00000e+00
2.85000e+00 0 0.00000e+00
2.90000e+00 0 0.00000e+00
2.95000e+00 0 0.00000e+00
3.00000e+00 0 0.00000e+00
3.05000e+00 0 0.00000e+00
3.10000e+00 0 0.00000e+00
3.15000e+00 0 0.00000e+00
3.20000e+00 0 0.00000e+00
3.25000e+00 0 0.00000e+00
3.30000e+00 0 0.00000e+00
3.35000e+00 0 0.00000e+00
3.40000e+00 0 0.00000e+00
3.45000e+00 0 0.00000e+00
3.50000e+00 0 0.00000e+00
3.55000e+00 0 0.00000e+00
3.60000e+00 0 0.00000e+00
3.65000e+00 0 0.00000e+00
3.70000e+00 0 0.00000e+00
3.75000e+00 0 0.00000e+00
3.80000e+00 0 0.00000e+00
3.85000e+00 0 0.00000e+00
3.90000e+00 0 0.00000e+00
3.95000e+00 0 0.00000e+00
4.00000e+00 0 0.00000e+00
4.05000e+00 0 0.00000e+00
4.10000e+00 0 0.00000e+00
4.15000e+00 0 0.00000e+00
4.20000e+00 0 0.00000e+00
4.25000e+00 0 0.00000e+00
4.30000e+00 0 0.00000e+00
4.35000e+00 0 0.00000e+00
4.40000e+00 0 0.00000e+00
4.45000e+00 0 0.00000e+00
4.50000e+00 0 0.00000e+00
4.55000e+00 0 0.00000e+00
4.60000e+00 0 0.00000e+00
4.65000e+00 0 0.00000e+00
4.70000e+00 0 0.00000e+00
4.75000e+00 0 0.00000e+00
4.80000e+00 0 0.00000e+00
4.85000e+00 0 0.00000e+00
4.90000e+00 0 0.00000e+00
4.95000e+00 0 0.00000e+00
5.00000e+00 0 0.00000e+00
time, rank, imbalance percentage
0.00000e+00 0 0.00000e+00
5.00000e-02 0 0.00000e+00
1.00000e-01 0 0.00000e+00
1.50000e-01 0 0.00000e+00
2.00000e-01 0 0.00000e+00
2.50000e-01 0 0.00000e+00
3.00000e-01 0 0.00000e+00
3.50000e-01 0 0.00000e+00
4.00000e-01 0 0.00000e+00
4.50000e-01 0 0.00000e+00
5.00000e-01 0 0.00000e+00
5.50000e-01 0 0.00000e+00
6.00000e-01 0 0.00000e+00
6.50000e-01 0 0.00000e+00
7.00000e-01 0 0.00000e+00
7.50000e-01 0 0.00000e+00
8.00000e-01 0 0.00000e+00
8.50000e-01 0 0.00000e+00
9.00000e-01 0 0.00000e+00
9.50000e-01 0 0.00000e+00
1.00000e+00 0 0.00000e+00
1.05000e+00 0 0.00000e+00
1.10000e+00 0 0.00000e+00
1.15000e+00 0 0.00000e+00
